CIVICO,CLASSIFICAZIONE,CODICE_VIA,COD_ISOLATO,COD_LOCALITA,COD_MUNICIPALITA,COD_QUARTIERE,COD_ZONA,DENOMINAZIONE_STRUTTURA,ESRI_OID,ID_RAGIONE_SOCIALE,ID_STRUTTURA,INDIRIZZO,INDIRIZZO_EMAIL,LETTERA,NUMERO_LETTI,NUMERO_STANZE,NUM_STELLE,PERCENTUALE_RIDUZIONE,RAGIONE_SOCIALE,SITOWEB,SUB_CODICE_VIA,SUB_COD_VIA,TELEFONO,TIPO,TIPOLOGIA_STRUTTURA,TIPO_STRUTTURA,ZONA_IDS,longitude,latitude,data,codice_gruppo,codice_isolato,codice_localita,codice_municipalita,codice_quartiere,nome_gruppo,nome_localita,nome_municipalita,nome_quartiere
5107,3 LEONI,2780,270420654,270425009,1,1,1,B&B AL POZZO DI LUCE,627,3300,84010,CANNAREGIO 5107,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,_,6,3,3,0,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,50690,50690,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,L,BED & BREAKFAST,STRUTTURE RICETTIVE COMPLEMENTARI,CENTRO STORICO,2311962.9182,5035596.328,2019-04-17,1,270420654,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
4852,2 LEONI,2780,270420660,270425009,1,1,1,ALLOGGO ACQUAVITA,628,1672,79831,CANNAREGIO 4852,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,_,11,5,2,0,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,57730,57730,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,L,ALLOGGI TURISTICI,STRUTTURE RICETTIVE COMPLEMENTARI,CENTRO STORICO,2311895.9628999997,5035540.9725,2019-04-17,1,270420660,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
5434,3 LEONI,2780,270420719,270425009,1,1,1,B&B ANGELI,629,2606,75024,CANNAREGIO 5434 B,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,B,2,1,3,0,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,53670,53670,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,L,BED & BREAKFAST,STRUTTURE RICETTIVE COMPLEMENTARI,CENTRO STORICO,2311902.3208,5035454.5572999995,2019-04-17,1,270420719,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
5313,2 LEONI,2780,270420720,270425009,1,1,1,CORALLO,630,1079,84455,CANNAREGIO 5313,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,_,2,1,2,0,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,52950,52950,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,L,ALLOGGI TURISTICI,STRUTTURE RICETTIVE COMPLEMENTARI,CENTRO STORICO,2311983.4554000003,5035445.1439,2019-04-17,1,270420720,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
5151,2 LEONI,2780,270420726,270425009,1,1,1,PICCOLO VECELLIO,631,2519,51411,CANNAREGIO 5151 A,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,A,6,4,2,0,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,52950,52950,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,L,ALLOGGI TURISTICI,STRUTTURE RICETTIVE COMPLEMENTARI,CENTRO STORICO,2312004.0791999996,5035476.7685,2019-04-17,1,270420726,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
5151,2 LEONI,2780,270420726,270425009,1,1,1,PICCOLO VECELLIO,632,5837,76930,CANNAREGIO 5151 A,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,A,6,4,2,0,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,52950,52950,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,L,ALLOGGI TURISTICI,STRUTTURE RICETTIVE COMPLEMENTARI,CENTRO STORICO,2312004.0791999996,5035476.7685,2019-04-17,1,270420726,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
5388,2 LEONI,2780,270420738,270425009,1,1,1,B&B CA' BELLA,633,1710,41424,CANNAREGIO 5388,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,_,5,3,2,0,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,50530,50530,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,L,BED & BREAKFAST,STRUTTURE RICETTIVE COMPLEMENTARI,CENTRO STORICO,2312020.5305000003,5035406.6504,2019-04-17,1,270420738,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
6235,2 LEONI,2780,270420743,270425009,1,1,1,B&B PARADISO VENEZIA,634,4766,88767,CANNAREGIO 6235,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,_,6,3,2,0,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,57310,57310,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,L,BED & BREAKFAST,STRUTTURE RICETTIVE COMPLEMENTARI,CENTRO STORICO,2312059.1971000005,5035362.4331,2019-04-17,1,270420743,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
6248,UNICA,2780,270420732,270425009,1,1,1,CA CORTESE 1,635,334,2301,CANNAREGIO 6248,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,_,4,2,0,0,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,52000,52000,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,U,UNITA ABITATIVE AMMOBILIATE AD USO TURISTICO NON CLASSIFICATE,STRUTTURE RICETTIVE EXTRALBERGHIERE,CENTRO STORICO,2312057.0695,5035394.4476,2019-04-17,1,270420732,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
6248,UNICA,2780,270420732,270425009,1,1,1,CA CORTESE 2,636,334,2302,CANNAREGIO 6248,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,_,3,2,0,0,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,52000,52000,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,U,UNITA ABITATIVE AMMOBILIATE AD USO TURISTICO NON CLASSIFICATE,STRUTTURE RICETTIVE EXTRALBERGHIERE,CENTRO STORICO,2312057.0695,5035394.4476,2019-04-17,1,270420732,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
5508,4 LEONI,2780,270420698,270425009,1,1,1,B&B CORTE DEI MIRACOLI,637,2405,52461,CANNAREGIO 5508,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,_,6,2,4,0,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,54430,54430,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,L,BED & BREAKFAST,STRUTTURE RICETTIVE COMPLEMENTARI,CENTRO STORICO,2311887.5352999996,5035357.583900001,2019-04-17,1,270420698,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
5508,3 LEONI,2780,270420698,270425009,1,1,1,VENICE & VENICE,638,1953,90734,CANNAREGIO 5508,VENICEANDVENICE@GMAIL.COM,_,5,2,3,0,VENICE & VENICE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,54430,54430,3491768368,L,BED & BREAKFAST,STRUTTURE RICETTIVE COMPLEMENTARI,CENTRO STORICO,2311887.5352999996,5035357.583900001,2019-04-17,1,270420698,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
5503,2 LEONI,2780,270420719,270425009,1,1,1,CA' MADDALENA,639,50,56355,CANNAREGIO 5503/A,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,A,6,3,2,0,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,50310,50310,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,L,BED & BREAKFAST,STRUTTURE RICETTIVE COMPLEMENTARI,CENTRO STORICO,2311909.0250000004,5035368.492000001,2019-04-17,1,270420719,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
5400,5 LEONI,2780,270420738,270425009,1,1,1,CA' CAPPELLIS,640,554,55595,CANNAREGIO 5400,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,_,13,3,5,0,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,54980,54980,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,L,BED & BREAKFAST,STRUTTURE RICETTIVE COMPLEMENTARI,CENTRO STORICO,2311966.1630999995,5035277.6175999995,2019-04-17,1,270420738,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
5362,2 LEONI,2780,270420736,270425009,1,1,1,TREVENEZIE APP. VERDE,641,2262,44000,CALLE STELLA 5362,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,_,1,1,2,0,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,57150,57150,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,L,UNITÀ ABITATIVE AMMOBILIATE AD USO TURISTICO,STRUTTURE RICETTIVE COMPLEMENTARI,CENTRO STORICO,2311984.5563000003,5035392.7129,2019-04-17,1,270420736,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
5378,2 LEONI,2780,270420736,270425009,1,1,1,TREVENEZIE APP. AZZURRO,642,2262,43999,RAMO PRIMO MICHIEL 5378 B,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,B,3,2,2,0,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,54130,54130,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,L,UNITÀ ABITATIVE AMMOBILIATE AD USO TURISTICO,STRUTTURE RICETTIVE COMPLEMENTARI,CENTRO STORICO,2312002.7062,5035399.966600001,2019-04-17,1,270420736,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
5378,2 LEONI,2780,270420736,270425009,1,1,1,TREVENEZIE APP. ROSSO,643,2262,43998,RAMO PRIMO MICHIEL 5378 A,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,A,3,2,2,0,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,54130,54130,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,L,UNITÀ ABITATIVE AMMOBILIATE AD USO TURISTICO,STRUTTURE RICETTIVE COMPLEMENTARI,CENTRO STORICO,2312005.9305,5035398.186899999,2019-04-17,1,270420736,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
6777,3 LEONI,3190,270420219,270425002,1,1,1,FORESTERIA CANAL AL PIANTO,644,3161,16315,CASTELLO 6777,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,_,43,34,3,0,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,33590,33590,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,L,CASE PER VACANZA,STRUTTURE RICETTIVE COMPLEMENTARI,CENTRO STORICO,2312102.1393999998,5035322.9548,2019-04-17,1,270420219,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
6232,2 LEONI,2780,270420743,270425009,1,1,1,CA' DE LA TESTA,645,2373,90012,CANNAREGIO 6232,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,_,2,1,2,0,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,57310,57310,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,L,UNITÀ ABITATIVE AMMOBILIATE AD USO TURISTICO,STRUTTURE RICETTIVE COMPLEMENTARI,CENTRO STORICO,2312050.1591999996,5035347.6656,2019-04-17,1,270420743,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
5394,3 LEONI,2780,270420738,270425009,1,1,1,CA'RICCIO,646,297,83113,CANNAREGIO 5394/A,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,A,6,3,3,0,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,50530,50530,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,L,ALLOGGI TURISTICI,STRUTTURE RICETTIVE COMPLEMENTARI,CENTRO STORICO,2311953.1876999997,5035318.0506,2019-04-17,1,270420738,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
77,2 LEONI,5565,270421595,270425025,1,5,2,C & D SAS DI GIORDANI CESARINO E C.,647,1127,52292,RAMO DEI VETRAI 77,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,_,9,6,2,20,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,5565,5565,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,L,ALLOGGI TURISTICI,STRUTTURE RICETTIVE COMPLEMENTARI,"ISOLE DELLA LAGUNA (ESCLUSO CENTRO STORICO, GIUDECCA, ISOLE DEDICATE IN VIA PRINCIPALE ALLA FUNZIONE RICETTIVA E ALBERGHI A 5 STELLE)",2312921.9507999998,5036774.666200001,2019-04-17,1,270421595,270425025,1,5,Città d'acqua,Murano,Venezia - Murano - Burano,"Murano, S. Erasmo"
119,4 LEONI,5661,270421595,270425025,1,5,2,FRATELLI CATTELAN,648,5076,83580,CORTE DEL FABBRO 119,CATTELAN@INWIND.IT,_,2,1,4,20,FRATELLI CATTELAN,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,5661,5661,041736927,L,ALLOGGI TURISTICI,STRUTTURE RICETTIVE COMPLEMENTARI,"ISOLE DELLA LAGUNA (ESCLUSO CENTRO STORICO, GIUDECCA, ISOLE DEDICATE IN VIA PRINCIPALE ALLA FUNZIONE RICETTIVA E ALBERGHI A 5 STELLE)",2313011.2821000004,5036879.4932,2019-04-17,1,270421595,270425025,1,5,Città d'acqua,Murano,Venezia - Murano - Burano,"Murano, S. Erasmo"
12,4 LEONI,6940,270421595,270425025,1,5,2,VILLA LINA,649,5264,41530,CALLE DIETRO GLI ORTI 12,VILLALINA.VENEZIA@YAHOO.IT,_,8,3,4,20,VILLA LINA B&B DITTA INDIVIDUALE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,6940,6940,041739036,L,BED & BREAKFAST,STRUTTURE RICETTIVE COMPLEMENTARI,"ISOLE DELLA LAGUNA (ESCLUSO CENTRO STORICO, GIUDECCA, ISOLE DEDICATE IN VIA PRINCIPALE ALLA FUNZIONE RICETTIVA E ALBERGHI A 5 STELLE)",2312752.8740999997,5036957.289899999,2019-04-17,1,270421595,270425025,1,5,Città d'acqua,Murano,Venezia - Murano - Burano,"Murano, S. Erasmo"
6377,4 LEONI,2780,270420752,270425009,1,1,1,B&B CASA COLLEONI,650,4786,31204,CANNAREGIO 6377,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,_,7,3,4,0,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,88060,88060,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,L,BED & BREAKFAST,STRUTTURE RICETTIVE COMPLEMENTARI,CENTRO STORICO,2312048.7737999996,5035247.2728,2019-04-17,1,270420752,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
6060,2 LEONI,3190,270420190,270425002,1,1,1,CASA FABIANA,651,1407,76633,CASTELLO 6060,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,_,5,3,2,0,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,36880,36880,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,L,ALLOGGI TURISTICI,STRUTTURE RICETTIVE COMPLEMENTARI,CENTRO STORICO,2311901.6074,5035154.5286,2019-04-17,1,270420190,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
6059,2 LEONI,3190,270420190,270425002,1,1,1,CASA SANTA MARINA,652,1407,76636,CASTELLO 6059,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,_,4,2,2,0,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,36880,36880,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,L,ALLOGGI TURISTICI,STRUTTURE RICETTIVE COMPLEMENTARI,CENTRO STORICO,2311902.5146000003,5035158.238,2019-04-17,1,270420190,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
6105,4 LEONI,2780,270420755,270425009,1,1,1,CASA PISANI CANAL,653,982,75183,CANNAREGIO 6105,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,_,11,5,4,0,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,52340,52340,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,L,ALLOGGI TURISTICI,STRUTTURE RICETTIVE COMPLEMENTARI,CENTRO STORICO,2311977.6913,5035174.3902,2019-04-17,1,270420755,270425009,1,1,Città d'acqua,Cannaregio,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
6534,2 LEONI,3190,270420220,270425002,1,1,1,B&B CASA IN LAGUNA,654,1383,30809,CASTELLO 6534/B,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,B,6,3,2,0,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,31220,31220,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,L,BED & BREAKFAST,STRUTTURE RICETTIVE COMPLEMENTARI,CENTRO STORICO,2312411.4018,5035180.484200001,2019-04-17,1,270420220,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
6573,2 LEONI,3190,270420220,270425002,1,1,1,ALLOGGI BARBARIA,655,1130,51415,CASTELLO 6573,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,_,11,6,2,0,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,31050,31050,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,L,ALLOGGI TURISTICI,STRUTTURE RICETTIVE COMPLEMENTARI,CENTRO STORICO,2312387.1991,5035188.3529,2019-04-17,1,270420220,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
6662,2 LEONI,3190,270420219,270425002,1,1,1,CA' BARBARIA,656,541,24567,CASTELLO 6662,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,_,2,1,2,0,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,30780,30780,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,L,UNITÀ ABITATIVE AMMOBILIATE AD USO TURISTICO,STRUTTURE RICETTIVE COMPLEMENTARI,CENTRO STORICO,2312299.8592,5035123.189099999,2019-04-17,1,270420219,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
6660,UNICA,3190,270420219,270425002,1,1,1,CA' PATRICIA,657,2343,9578,CASTELLO 6660,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,_,2,2,0,0,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,33570,33570,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,U,UNITA ABITATIVE AMMOBILIATE AD USO TURISTICO NON CLASSIFICATE,STRUTTURE RICETTIVE EXTRALBERGHIERE,CENTRO STORICO,2312328.6138000004,5035161.1876,2019-04-17,1,270420219,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
6401,2 LEONI,3190,270420212,270425002,1,1,1,ALLOGGI SS GIOVANNI E PAOLO,658,1672,79830,CASTELLO 6401,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,_,13,6,2,0,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,34380,34380,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,L,ALLOGGI TURISTICI,STRUTTURE RICETTIVE COMPLEMENTARI,CENTRO STORICO,2312189.8173,5035128.178200001,2019-04-17,1,270420212,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
6457,2 LEONI,3190,270420212,270425002,1,1,1,CA' BAUTA,659,1271,77067,CASTELLO 6457,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,_,19,6,2,0,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,33950,33950,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,L,ALLOGGI TURISTICI,STRUTTURE RICETTIVE COMPLEMENTARI,CENTRO STORICO,2312286.6693,5035093.1642,2019-04-17,1,270420212,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
6253,3 LEONI,3190,270420208,270425002,1,1,1,CA' PINELLI,660,904,45166,CASTELLO 6253,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,_,3,2,3,0,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,30620,30620,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,L,UNITÀ ABITATIVE AMMOBILIATE AD USO TURISTICO,STRUTTURE RICETTIVE COMPLEMENTARI,CENTRO STORICO,2312129.1415999997,5035048.1269000005,2019-04-17,1,270420208,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
5170,2 LEONI,3190,270420238,270425002,1,1,1,C.S.D. FORESTERIA CHIESA VALDESE DI VENEZIA,661,823,72601,CASTELLO 5170,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,_,49,11,2,0,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,31250,31250,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,L,CASE PER VACANZA,STRUTTURE RICETTIVE COMPLEMENTARI,CENTRO STORICO,2312163.8211000003,5035036.503900001,2019-04-17,1,270420238,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
6056,3 LEONI,3190,270420181,270425002,1,1,1,CASA BART,662,1407,76638,CASTELLO 6056,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,_,1,1,3,0,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,31340,31340,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,L,ALLOGGI TURISTICI,STRUTTURE RICETTIVE COMPLEMENTARI,CENTRO STORICO,2311884.5626,5035146.5,2019-04-17,1,270420181,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
6057,3 LEONI,3190,270420181,270425002,1,1,1,CASA CLAY,663,1407,76637,CASTELLO 6057,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,_,2,1,3,0,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,31340,31340,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,L,ALLOGGI TURISTICI,STRUTTURE RICETTIVE COMPLEMENTARI,CENTRO STORICO,2311886.3602,5035147.824899999,2019-04-17,1,270420181,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
6065,3 LEONI,3190,270420190,270425002,1,1,1,CASA CRISTIANA,664,1407,76634,CASTELLO 6065,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,_,9,4,3,0,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,31340,31340,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,L,ALLOGGI TURISTICI,STRUTTURE RICETTIVE COMPLEMENTARI,CENTRO STORICO,2311888.9495,5035141.345899999,2019-04-17,1,270420190,270425002,1,1,Città d'acqua,Castello,Venezia - Murano - Burano,"S. Marco, Castello, S. Elena, Cannaregio"
